product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id,status
1783,REACTINE CHILD GRAPE 118ML,Reactine,88452,16.99,62600960900,3,118 ml,,2026-11-30,t,5,2,0,9.86,117,t
1832,JOHNSON'S BABY PD ALOE & VITAMIN E 425G,Johnson's,151598,7.99,381370030584,2,425 g,,,t,2,0,0,4.71,117,t
1885,ORAJEL BABY GEL COOLING TEETHING DAY/NIGHT 2X5.1G,Orajel,168638,11.99,59972102540,3,2 tubes,,2027-02-01,t,3,0,0,7.17,117,t
434,IHLE PASTE 125G ATL,Atlas,618561,6.99,68625130076,0,125g,,2029-02-01,t,1,1,0,4.83,117,t
236,VICKS VAPORUB CHILD NASAL DECONGESTION OINT 50G,,127418,9.99,56100080312,0,50g,,,t,0,0,0,5.71,117,t
391,ROBITUSSIN COUGH&COLD CHILD GRAPE 100ML,"",151799,10.99,62107457101,0,100ml,"",,t,0,0,0,6.60,118,t
364,TYLENOL DROPS SUSP CHERRY 80MG 24ML,Tylenol,953299,13.99,62600142061,2,24ml,,2026-10-31,t,5,3,0,7.88,117,t
370,TYLENOL CHILDREN DISSOLVE PD WILD BERRY 160MG PK16,Tylenol,171220,12.99,62600379962,0,16 g,,2026-02-28,t,4,4,0,7.15,117,t
1439,TYLENOL DRP FEVER&THROAT WHT GRAPE 24ML,Tylenol,740639,12.99,64541319243,3,24ml,,2026-08-31,t,4,1,0,7.88,117,t
388,PEDIATRIX LIQ CHERRY 160MG/5ML 100ML,"",38299,9.99,64589001971,4,100 ml,"",2028-01-31,t,4,0,0,6.41,117,t
770,TYLENOL CHILDREN COMPLET COLD/COUGH/FEVER BBG100ML,,22529,12.99,62600960993,0,100mL,,,t,0,0,0,7.15,117,t
1476,POLYSPORIN CR FOR KIDS 15G,,152234,12.99,62600252265,2,15g,,,t,4,2,0,8.14,117,t
1162,ZINCOFAX OINTMENT 15% ORIGINAL 50G,,15938,9.99,628791005105,0,50g,,,t,0,0,0,5.65,117,t
2112,TYLENOL COLD XST TB DAY/NIGHT 10+10,,81950,12.99,64541317379,1,20 eztabs,,2027-04-30,t,1,0,0,7.61,118,t
2114,BUCKLEY'S MIXTURE COUGH AND CONGESTION 100ML,,7377,14.99,65515000037,1,100ml,,2026-10-31,t,1,0,0,7.60,118,t
2155,BENYLIN SYR COUGH&CONGESTION W/WARMING 250ML,,626655,19.99,62600945037,1,250ml,,2027-03-31,t,3,2,0,11.53,118,t
381,TYLENOL XST RAPID RELEASE GELCAPS 80,,109475,25.99,62600231888,6,80 gel cap,,2026-06-30,t,11,5,0,15.61,118,t
1361,TYLENOL XST RAPID RELEASE GELCAPS 24,Tylenol,109474,10.99,62600231871,6,24 caplets,,2026-06-30,t,7,1,0,6.35,118,t
1335,CEPACOL LOZ XST SUGAR FREE HONEY/LEMON 36,Cepacol,64180,12.99,363824903729,6,36 lozenges,,2027-01-31,t,13,7,0,7.78,118,t
1175,TYLENOL RG TB 325MG 100,Tylenol,836536,16.99,62600142177,3,100 tabs,325 mg tab - Regular Strength,,t,4,1,0,10.50,118,t
792,TYLENOL XST EZ TB 100,Tylenol,771535,19.99,62600142320,8,100eztabs,,2027-09-30,t,17,9,0,11.59,118,t
382,TYLENOL XST RAPID RELEASE CAPS 500MG 120,Tylenol,157522,34.99,62600380050,10,120 gel caps,"h Pain Reliever Medicine for Headache, Back Pain and to Reduce Fever,",2026-07-31,t,13,3,0,20.77,118,t
1904,BUCKLEY'S COMPLETE 250ML,Buckey's,93295,22.99,58478102955,4,250ml,,,t,6,2,0,13.99,118,t
216,CEPACOL SENSATIONS LOZ SORE THROAT & COUGH 16,Cepacol,28114,6.99,363824880051,7,16 tab,,2027-06-30,t,8,2,0,3.54,118,t
1407,ADVIL DROPS PED FRUIT 24ML,Advil,954743,14.99,62107004541,5,24 mL,,,t,5,0,0,8.88,118,t
208,IBUPROFEN FC TB 200MG 100 APC,apothecare,478115,9.99,771313243346,0,100 ct,,,t,0,0,0,5.64,118,t
209,HEALTH ONE EXTRAS. IBUPROFEN,Heath One,0,10.99,771313225892,0,24 ct, ,,t,0,0,0,0.00,118,t
210,HEALTH ONE IBUPROFEN LIQUID,Health One,0,10.99,771313244282,0,32 caps,,2025-03-31,t,0,0,0,0.00,118,t
211,HEALTH ONE IBUPROFEN LIQUID,Heath One,0,14.99,771313244299,0,72 liquid gel,,,t,0,0,0,0.00,118,t
201,ADVIL COLD & SINUS LIQUI-GELS CPLT 200MG 20,Advil,787333,15.99,62107004374,6,20 ct,,2026-11-30,t,9,3,0,9.83,118,t
220,BUCKLEY'S MUCOUS&PHLEGM SYR 150ML,Buckleys,93296,16.99,58478107127,0,150 ML, ,,t,0,0,0,10.30,118,t
196,ADVIL LIQUI-GELS 32,Advil,927970,15.99,62107004916,5,32 Liq. Gel,,2027-05-31,t,11,6,0,9.59,118,t
194,ADVIL CPLT 200MG 24,Advil,700799,7.99,62107004121,6,24 ct,,2027-09-30,t,7,1,0,4.55,118,t
202,ADVIL COLD & SINUS LIQUI-GELS 200MG 40,Advil,85654,28.99,62107005302,6,40 caplets,,2027-01-31,t,7,1,0,16.41,118,t
221,PROSPAN HELIXIA COUGH MINT 200ML,Prospan,125317,16.99,625972803185,0,200 ML, ,,t,0,0,0,9.74,118,t
215,CEPACOL LOZ SUCROSE FREE LEMON 16,Cepacol,26634,6.99,363824001579,1,16 tab,,2026-01-31,t,2,1,0,3.54,118,t
227,ROBITUSSIN DM LIQUI-GELS COUGH 20,robistussin,"787473
",11.99,62107495004,0,20 ct, ,,t,0,0,0,7.60,118,t
228,ROBITUSSIN XST MUCUS & PHLEGM 200MG/5ML SYR 100ML,robitussin,149400,11.99,62107471008,0,100 ML, ,,t,0,0,0,7.60,118,t
240,BETADINE COLD DEFENSE NASAL SP 20ML,betadine,141270,14.99,60025429095,0,20ml,,,t,0,0,0,9.23,118,t
241,BETADINE GARGLE SORE THROAT 240ML,betadine,127663,16.99,60025427121,0,240ml,,,t,0,0,0,10.14,118,t
242,DRISTAN NASAL MIST LONG LASTING 0.05% 15ML,dristan,168148,8.99,850024431041,0,15ml, ,,t,0,0,0,5.26,118,t
246,OTRIVIN COMPLET NASAL 20ML,otrivin,801704,13.99,58478106854,0,20ml,,,t,0,0,0,8.45,118,t
248,RHINARIS SP NOZOIL 10ML,rhrinaris,623793,19.99,57606015198,0,10ml, ,,t,0,0,0,11.65,118,t
375,TYLENOL COMPLETE COUGH/COLD/FLU 24,Tylenol,91488,18.99,62600946775,8,24 ct, ,2026-06-30,t,9,1,0,11.14,118,t
409,HEALTH ONE COLD + SINUS 10,Health One,0,6.99,66000020950,6,24 ct,,2026-10-31,t,6,0,0,0.00,118,t
379,TYLENOL XST CPLT 500MG 100,Tylenol,184998,18.99,62600142528,17,100 caplets,,2027-03-31,t,22,5,0,11.59,118,t
195,ADVIL XST CPLT 72,Advil,108233,26.99,62107004640,8,72 cap,,2027-08-31,t,13,5,0,16.57,118,t
2113,TYLENOL COLD XST TB DAY/NIGHT 24+16,,81984,19.99,64541317386,4,40 eztabs,,2027-01-31,t,3,0,0,11.53,118,t
219,VICKS NYQUIL COMPL SYRP COLD&COUGH HONEY 354ML,Nyquill,163478,23.99,56100083825,2,354 ML,,,t,2,0,0,14.14,118,t
229,ROBITUSSIN XST MUCUS&PHLEGM 250ML,robitussin,759183,21.99,62107473002,2,250 ML,"",,t,2,0,0,13.80,140,t
197,ADVIL XST CPLT 16,Advil,107342,9.99,62107004626,7,16 caps,,2027-03-31,t,19,12,0,6.02,118,t
193,ADVIL TB 200MG 100,Advil,702514,21.99,62107004091,3,100 ct,,,t,3,0,0,13.47,118,t
222,PROSPAN HELIXIA COUGH MINT 100ML,Prospan,125318,11.99,625972020094,2,100 ML,,2026-07-31,t,3,1,0,6.69,118,t
186,BENADRYL LIQ KIDS 250ML,"",114009,28.99,60245955381,3,250 ml,"",2026-06-30,t,4,1,0,16.93,117,t
200,ADVIL COLD&SINUS NIGHT TB 200MG 20,Advil,24261,15.99,62107005463,3,20 cap,,,t,7,4,0,9.83,118,t
199,ADVIL COLD & SINUS CPLT 200MG 10,Advil,767293,8.99,62107004299,9,10 caplets,,2026-12-31,t,15,5,0,5.10,118,t
214,CEPACOL LOZ HONEY/LEMON 16,Cepacol,26686,6.99,363824500607,13,16 tab,,2027-10-31,t,15,2,0,3.54,118,t
225,ROBITUSSIN DM COUGH CONTROL XST EXP 100ML,robistussin,151337,12.99,62107469005,5,100 ML, ,2027-08-30,t,10,5,0,7.60,118,t
2066,VICKS NYQUIL COLD&FLU BERRY 650MG/30ML 354ML,"",168693,23.99,56100076872,1,354ml,"",2027-05-31,t,4,4,0,14.14,118,t
386,TYLENOL RG EASY TO OPEN CPLT 200,Tylenol,667865,28.99,62600142641,6,200 ct, ,2026-03-31,t,8,2,0,17.39,118,t
1947,SUDAFED SINUS ADVANCE W/IBUPROFEN 40,,868497,19.99,55599484625,0,40 caplets,,2027-02-28,t,0,0,0,12.61,118,t
771,BENYLIN ES ALL IN ONE NIGHT 24,Benylin,22417,18.99,62600960917,3,24caps,,2025-12-31,t,3,0,0,11.14,118,t
800,ADVIL LIQUI-GELS 16,Advil,927897,9.99,62107004909,6,16 Liq. Gels,,2027-01-31,t,8,2,0,5.62,118,t
1159,TYLENOL COMPLETE COUGH/COLD/FLU 40,Tylenol,91561,24.99,62600946782,4,40 caps,,2026-08-31,t,7,3,0,14.69,118,t
1143,ADVIL XST CPLT 32,Advil,107482,17.99,62107004633,1,32 caps,,,t,2,1,0,10.39,118,t
1139,ADVIL TB 24,Advil,700914,7.99,62107004053,7,24 tabs,,2028-02-28,t,8,1,0,4.55,118,t
1163,BENYLIN SYR DM-D-E XSTRENGHT COUGH COMPLETE 100ML,Benylin,835744,12.99,60093262877,2,100 ml,,2026-09-30,t,2,0,0,7.61,118,t
1167,BENYLIN SYR DM DRY COUGH EXTRA STRENGHT 100ML,Benylin,39248,11.99,60093260293,0,100ml,,,t,0,0,0,6.63,118,t
223,ROBITUSSIN DM COUGH PEOPLE WITH DIABETES 115ML,robistussin,85795,12.99,62107494502,5,115 ML,,2027-04-30,t,9,4,0,7.88,118,t
1140,ADVIL TB 50,Advil,702522,13.99,62107004077,8,50 tabs,,,t,8,0,0,8.19,118,t
701,VICKS NYQUIL COLD&FLU ORIGINAL 650MG/30ML 354ML,Nyquil,168665,17.99,56100074830,1,354mL,,,t,2,1,0,10.79,118,t
1144,TYLENOL RG EZ TB 325MG 24,,78063,6.99,62600142153,2,24 ez caps,,2026-05-30,t,4,2,0,3.85,118,t
1151,TYLENOL COMPLETE COUGH/COLD/FLU XST DAY/NIGHT20+20,Tylenol,6512,24.99,62600959393,13,40 Tabs,,2027-02-28,t,17,5,0,14.69,118,t
1173,BENYLIN ALL IN ONE CAPS XST 24,Benylin,211797,18.99,60245261987,0,24 Caplets,,,t,0,0,0,11.14,118,t
1418,BUCKLEY'S COMPLETE MUCOUS LIQ 250ML,Buckley's,93289,22.99,58478107769,0,250ml,,,t,0,0,0,13.99,118,t
1441,TYLENOL XST NIGHT CPLT 40,Tylenol,26996,26.99,62600960740,5,40 caplets,,2026-05-30,t,5,0,0,16.13,118,t
1422,CHLORASEPTIC SP COOLMINT 177ML,Chloraseptic,585992,13.99,678112019465,0,177 ml,,2026-07-31,t,3,3,0,7.96,118,t
1626,ADVIL COLD & SINUS PLUS CPLT 200MG 40,Advil,787258,26.99,62107004220,0,40 caplets,,,t,0,0,0,16.41,118,t
1660,EUCALYPTUS OIL 25ML,Medisca,452599,10.99,625075082043,2,25ml,,2028-03-31,t,2,0,0,5.47,118,t
1821,"OPTION+ CANE TIP 6/8""",Option+,145829,3.99,771290029704,1,1 pair,,,t,2,1,0,1.63,118,t
1730,SUDAFED SINUS ADVANCE W/IBUPROFEN 20,Sudafed,868489,13.99,55599484151,0,20 capsules,,,t,0,0,0,8.27,118,t
1791,ADVIL COLD & SINUS CPLT 72,Advil,501783,40.99,62107004329,4,72 caplets,,2027-06-30,t,6,2,0,24.82,118,t
1844,COLLAGEN 30COMPLETE REPAIR SKIN/BODY TB WEBBER 180,Webber Naturals,147593,32.99,625273036640,0,180 tablets,,,t,0,0,0,19.84,118,t
1855,EUCERIN AQUAPHOR LIP BALM REPAIR 4.8G,Eucerin,159048,5.99,56594015210,0,1,,,t,0,0,0,3.71,118,t
1850,BRONCHOPHAN DM SUGAR/ALCOHOL FREE 100ML ATL,Atlas,862946,5.99,68625180033,17,100 mL,,,t,18,1,0,3.33,118,t
1421,TYLENOL XST EZ EASY OPEN EZ TB 150,,109474,19.99,64541310790,0,150 EZtabs,,,t,0,0,0,15.86,118,t
1444,ADVIL COLD & SINUS CPLT 20,Advil,78691,14.99,62107004305,6,20 caplets,,2026-12-31,t,7,1,0,8.97,118,t
1856,SUDAFED HEAD & COLD SINUS XST CAPS 12,,654319,8.99,55599482126,2,12 caplets,,,t,3,1,0,5.07,118,t
2139,ADVIL COLD&SINUS NIGHT TB 200MG 40,,24245,26.99,62107005470,3,40 caps,,2027-01-31,t,3,0,0,16.41,118,t
1576,ROBITUSSIN COUGH&COLD XST 250ML,,759431,22.99,62107482004,0,250ml,,,t,0,0,0,13.80,118,t
378,TYLENOL XST CPLT 500MG 50,,831966,13.99,62600142511,11,50 caplets,,2027-11-30,t,14,3,0,7.76,118,t
1141,ADVIL 12HR TB 600MG 30,Advil,99526,15.99,62107005616,7,50tabs,,2026-07-31,t,14,7,0,9.32,118,t
1845,BUCKLEY'S MIXTURE 200ML,,7385,16.99,65515000013,3,200 mL,,2026-08-31,t,3,0,0,10.30,118,t
372,TYLENOL XST EZ TB 500MG BP 10,,364125,3.99,62600141118,5,10 ct,,,t,10,5,0,2.27,118,t
1731,SUDAFED HEAD&COLD SINUS XST CPLT 24,,654194,13.99,55599482249,2,24 cap,,,t,2,0,0,8.27,118,t
207,ASPIRIN COATED CPLT 325MG 100,Bayer,641712,12.99,56500124104,5,100 ct,,2025-11-30,t,7,2,0,7.68,119,t
1894,ADVIL LIQUI-GELS XST CAPS 400MG 50,Advil,212993,28.99,62107005036,24,50,,2027-09-30,t,32,8,0,17.21,118,t
1627,ADVIL NIGHTTIME LIQUI-GEL 20,,984989,15.99,62107005227,2,20 capsules,,,t,2,0,0,9.59,118,t
1433,ADVIL DROPS PED GRAPE 24ML,Advil,954743,14.99,62107004503,2,24ml,,,t,2,0,0,8.88,118,t
217,MUCINEX COLD FLU & SORE THROAT TB 20,Mucinex,152391,18.99,363824954868,3,20 tab,,2026-10-31,t,5,2,0,11.04,118,t
218,MUCINEX SE 600MG TB 20,Mucinex,95870,19.99,363824932446,7,20 tab,,2027-03-31,t,10,3,0,11.93,118,t
1518,ADVIL LIQUI-GEL 115,Advil,870931,39.99,62107005500,6,115 capsules,,2027-10-30,t,8,2,0,23.11,118,t
1673,TYLENOL XST EASY TO OPEN CPLT 150,,667931,25.99,62600142290,4,150,,,t,4,0,0,15.86,118,t
1168,BENYLIN SYR DM-D-E XSTRENGTH COUGH COMPLETE 250ML,Benylin,157107,18.99,60093262907,2,250 ml,"",,t,2,0,0,11.53,118,t
1142,ADVIL LIQUI-GELS 72,Advil,927988,25.99,62107004923,7,72 Liq. Gels,,2027-11-30,t,19,12,0,15.71,118,t
1278,ADVIL LIQUI-GELS XST CAPS 400MG 24,Advil,209247,17.99,62107005029,11,24 caps,,2027-10-30,t,15,4,0,10.58,118,t
2193,ADVIL COLD SINUS & FLU XST CAPS 16,,128597,15.99,62107005579,2,16 capsules,,,t,5,3,0,9.83,118,t
377,TYLENOL XST CPLT 500MG 24,Tylenol,184990,6.99,62600142504,15,24 caplets,,2027-07-31,t,19,5,0,4.17,118,t
798,COMBOGESIC ACETAMINOPHEN/IBUPROFEN 325/97.5MG TB30,Combogesic,157223,21.99,891339001277,0,30 tabs,,2026-04-30,t,4,4,0,12.71,118,t
702,VICKS NYQUIL COLD&FLU CHERRY 650MG/30ML 354ML,NyQuil,168673,17.99,56100074854,1,354mL,,,t,2,1,0,10.79,118,t
203,ASPIRIN QUICK CHEW TB 81MG 30,Bayer,160389,8.99,56500359476,5,30 ct,,,t,11,6,0,5.08,119,t
205,ASPIRIN COAT TB 81MG DAILY LOW DOSE 30,Bayer,63298,7.99,56500357755,4,30 ct,,2026-07-31,t,4,1,0,4.30,119,t
204,ASPIRIN QUICK CHEW TB 81MG 100,Bayer,160388,24.99,56500359483,5,100 ct,,2027-01-31,t,9,4,0,14.67,119,t
1829,VOLTAREN EMULGEL BACK & MUSCLE 150G,,124683,23.99,60815057231,5,150 grams,,,t,6,1,0,14.26,120,t
1778,SALONPAS PAIN RELIEF PATCH 60,Salonpas,194564,19.99,4987188500507,6,60 patches,,2027-06-30,t,13,7,0,12.30,120,t
1898,TYLENOL BACK PAIN CPLT 18,Tylenol,839514,19.99,64541319861,5,18 caplets,,2027-02-08,t,6,1,0,11.98,120,t
2035,RUB A535 HEAT CR MAXIMUM STRENGTH 100G,RubA535,63184,15.99,61700744144,7,100g,,2027-04-18,t,8,1,0,9.56,120,t
2186,SALONPAS SOLUTION PAIN RELIEVING 88ML,salonpas,169257,24.99,355328700133,1,88ml,,2028-02-28,t,1,0,0,14.36,120,t
2191,VOLTAREN EMULGEL XST 60G,Voltaren,173446,18.99,60815342252,7,60 g,,2028-01-31,t,6,0,0,11.20,120,t
2192,VOLTAREN EMULGEL BACK & MUSCLE PAIN NO MESS 75G,Voltaren,173447,18.99,60815342245,6,75g,,2028-02-28,t,6,0,0,11.20,120,t
257,BIOFREEZE GEL 89ML,Biofreeze,121330,19.99,731124000712,1,89ml,"ROLL-ON, FOR ARTHRITIS, BACK PAIN, SORE MUSCLES AND JOINTS",,t,2,1,0,11.61,120,t
794,TYLENOL ARTHRITIS PAIN EASY OPEN TB 170,Tylenol,575589,37.99,64541318475,7,170 caplets,,2026-03-31,t,10,3,0,22.23,120,t
266,ICY HOT MEDICATED NO MESS APPLICATOR 73ML,Icy Hot,161717,11.99,57990063652,14,73ml,"Fast, Effective Pain Relief - Quick Drying - for Muscles & Joints - Relieves Minor Pain Associated with Arthritis, Backache, Strains & Sprains, Icy Hot No Mess Applicator",2028-01-31,t,16,2,0,6.69,120,t
254,ASPERCREME RUB XST 15% 85+21G,Aspercreme,166254,11.99,57990063669,0,106g,,,t,0,0,0,6.86,120,t
255,LAKOTA BACK PAIN 88ML,Lakota,857508,23.99,697989000505,0,88g, ,,t,0,0,0,13.82,120,t
261,DEEP RELIEF ULTRA RUB MUSCLE PAIN 100G,Deep Relief,727909,11.99,57521000293,0,100g, ,,t,0,0,0,6.77,120,t
265,ICY HOT MEDICATED CR 85G,Icy Hot,787663,9.99,69260046456,0,85g,"for Back, Knee, and Joint Pain Relief - Suitable for Discomfort Caused by Sciatica, Arthritis, and Neck Pain - Fast and Effective on Sprains and Strains",,t,0,0,0,5.42,120,t
262,DEEP RELIEF WARMING PATCH REGULAR,Deep Relief,480368,12.99,57521009609,5,6 patches, ,2027-12-31,t,8,3,0,7.41,120,t
260,DEEP RELIEF ICE COLD PAIN RELIEF GEL 500G,Deepfreeze,1347,20.99,57521004543,4,500g, ,2027-06-30,t,4,0,0,12.61,120,t
268,SALONPAS PATCH LG 4,Salonpas,166433,5.99,4987188507278,0,4 Patches, ,,t,0,0,0,3.43,120,t
270,VOLTAREN EMULGEL BACK & MUSCLE 100G,Voltaren,124682,18.99,60815057224,6,100g,,,t,6,0,0,11.20,120,t
273,VOLTAREN EMULGEL JOINT PAIN 120G,Voltaren,6479,23.99,58478107653,7,120g, ,,t,7,0,0,14.26,120,t
373,TYLENOL ARTHRITIS EASY OPEN CPLT 200+15,Tylenol,94788,42.99,62600964953,7,215 caplets,,2027-01-31,t,14,7,0,23.85,120,t
664,THERMA KOOL REUSABLE HOT-COLD COMPRESS- 6 X 9.75 IN,Therma Kool,16,11.99,10824008106,0,1,,,t,0,0,0,0.00,120,t
789,ZOSTRIX HP CR 0.075% 60G,Zostrix,51170,34.99,60752000345,1,60g,"muscle pain

add other zostrix strength",2026-03-31,t,1,0,0,20.24,120,t
818,SALONPAS PAIN RELIEF PATCH 40,Salonpas,134219,8.99,4987188506035,2,40 patches,,2027-03-31,t,4,2,0,5.34,120,t
1150,TYLENOL ARTHRITIS PAIN EASY OPEN CPLT 650MG 100,Tylenol,667923,26.99,64541302511,7,100 caplets,,2025-11-30,t,9,2,0,15.61,120,t
1149,TYLENOL ARTHRITIS PAIN 650MG TB 50,Tylenol,800680,15.99,64541302504,3,50 caplets,,2026-06-30,t,4,1,0,9.28,120,t
1445,SALONPAS PATCH 12H RELIEF 5,Salonpas,12728,11.99,4987188521144,0,5 patches,,,t,0,0,0,7.03,120,t
1447,ICY HOT MEDICATED PATCH LARGE 5,Icyhot,787598,13.99,69260043509,2,5 patches,,2026-09-30,t,2,0,0,8.46,120,t
1777,SALONPAS PAIN RELIEF PATCH 20,Salonpas,194557,7.99,4987188500491,2,20 patches,,2027-07-30,t,4,2,0,4.78,120,t
258,BIOFREEZE SPRAY 89ML,,121329,19.99,731124000736,0,89ml,,2027-05-30,t,0,0,0,11.61,120,t
1640,ROBAXACET XST CPLT 500MG 18,,6337,21.99,62107392006,0,18 caplets,,2027-09-30,t,6,6,0,13.11,120,t
263,HEALTH ONE EXTRAS. MUSCLE AND BACK PAIN RELIEF,Health One,22,7.99,66000021056,16,18 Tabs,,2027-10-31,t,21,6,0,0.00,120,t
2206,ICY HOT PRO CR PAIN RELIEF NO MESS 85G,Generic,171510,18.99,57990063775,5,85g,,2027-02-28,t,4,0,0,11.05,120,t
174,ACET160 ACETAMIN SUPP 160MG 12,,637645,15.99,57606043528,0,12 ct,Suppositories,2027-03-31,t,1,1,0,9.25,121,t
175,ACET325 ACETAMINOPHEN SUPP 325MG 12,,197547,14.99,57606043627,7,12 ct,Suppositories,2027-08-31,t,7,0,0,8.79,121,t
2017,ANTI NAUSEA WRISTBAND,PharmaSystems,422691,10.99,63636450007,1,1,,,t,1,0,0,5.19,121,t
11,ANUSOL PLUS SUPP 24,Anusol,117837,26.99,58738999356,2,24 suppositories,,2028-03-31,t,2,0,0,16.35,121,t
10,ANUSOL PLUS SUPP 12,anusol,164076,15.99,58738999349,7,12 suppositories,,2028-05-31,t,10,3,0,9.62,121,t
1501,SALONPAS CAPSICUM PATCH LG 3,Salonpas,185916,10.99,4987188500460,22,3 Large Patch,,2026-09-30,t,27,5,0,6.62,120,t
271,VOLTAREN EMULGEL EXTRA STRENGTH 100G,Voltaren,59943,23.99,58478110943,11,100g,,2027-08-30,t,31,20,0,14.26,120,t
267,MYOFLEX CR 15% ANALGESIC 15% XST 100G,"",133895,12.99,825422000052,7,100g,"",2025-10-31,t,7,0,0,7.78,120,t
272,VOLTAREN EMULGEL X-STR JOINT PAIN 100G,Voltaren,124130,26.99,60815057248,5,100g,,,t,6,1,0,15.91,120,t
1135,BIOFREEZE PATCHES 5,Biofreeze,152724,13.99,731124002877,7,5 patches,,2026-03-31,t,10,3,0,8.18,120,t
788,VOLTAREN EMULGEL 12H EXTRA STRENGTH 30G,Voltaren,59944,11.99,58478111315,7,30g,,2027-09-30,t,18,11,0,6.94,120,t
286,SEABAND BRCLT CHILD #SB02,Sea Band,987180,19.99,872798002920,4,1 ct,,,t,4,0,0,11.80,121,t
282,GRAVOL NATURAL SOURCE TB GINGER 20,Gravol,605477,10.99,58738326633,3,20 tb,"Nausea and upset stomach relief with Organic ginger extract - Non-drowsy, Taste-free and Easy to swallow ",2026-11-30,t,5,2,0,6.18,121,t
275,ANUSOL SUPP 24,Anusol,117834,22.99,58738999363,6,24g,,,t,7,1,0,14.37,121,t
274,ANUSOL OINT 0.5% 30G,Anusol,117833,12.99,58738999325,19,30g,,2028-01-31,t,28,9,0,7.25,121,t
285,SEABAND BRCLT ADLT #SB-01,Sea Band,987040,19.99,872798002913,7,1 ct,,,t,7,0,0,11.80,121,t
279,GRAVOL TB 50MG 10,Gravol,20255,5.99,58738325513,8,10 ct, ,2027-10-31,t,18,10,0,3.01,121,t
337,COLACE GLYCERIN SUPP KID 12,Colace,109168,4.99,664985010043,11,12 sup,,2027-09-30,t,12,1,0,2.51,121,t
828,ADULT GLYCERIN SUPPOSITORIES 2100MG 12 JAMP,Jamp,39981,9.99,622082281827,8,12 tabs,,2026-05-30,t,10,2,0,6.50,121,t
1388,GLYCERIN ADULT SUPP 2.7G 12,Teva,131078,5.99,58739743507,4,12 suppositories,,2026-12-31,t,4,0,0,3.65,121,t
1430,IBGARD CAPS 90MG 48,Nature's Bounty,102811,38.99,628063000012,0,48 capsules,,,t,0,0,0,21.99,121,t
1409,ANUSOL PLUS OINT 30G,Anusol,117835,14.99,58738999332,1,30G,,,t,1,0,0,8.55,121,t
1465,COLACE GLYCERIN SUPP 48,Colace,105108,15.99,664985010036,3,48 Supositories,,2027-04-30,t,6,3,0,9.01,121,t
1464,ALIGN PROBIOTIC SUPPLEMENT CAPS 28,Align,13704,44.99,56100074076,4,28 capsules,,,t,6,2,0,26.52,121,t
1712,COMBANTRIN TB 125MG 12,Combantrin,422774,32.99,60245331093,0,120 tablets,,,t,0,0,0,19.03,121,t
1629,GRAVOL SUPP ADULT 100MG 10,Gravol,158573,12.99,58738325612,10,10 suppositories,,2026-10-31,t,12,1,0,7.64,121,t
1780,HEMOVEL TB 600MG 18,N/A,161675,21.99,625972019555,1,18 tablets,,2026-12-31,t,1,0,0,12.89,121,t
1835,PREPARATION H CR 25G,N/A,957274,13.99,62107055345,2,25 grams,,2027-11-30,t,2,0,0,8.36,121,t
1713,PREPARATION H OINT 25G,,52845,11.99,62107055215,5,25g,,,t,5,0,0,7.47,121,t
1903,ACET650 ACETAMINOPHEN SUPP 650MG 12,Norwell,197544,16.99,57606043726,3,12,,2029-11-30,t,4,1,0,10.09,121,t
173,ACET 120 ACETAMIN SUPP 120MG 12,,637546,12.99,57606043429,0,12 ct,Suppositories,,t,0,0,0,7.12,121,t
1857,MELATONIN XST TB 5MG 120+24,Webber Naturals,22226,17.99,625273038262,3,144 SL tabs,,2028-03-31,t,6,3,0,10.29,122,t
1902,NATURE'S BOUNTY MELATONIN 10MG TB 120,Nature's Bounty,149194,20.99,29537000642,2,29537000642,,2027-10-31,t,2,0,0,13.26,122,t
1717,MELATONIN SUBLINGUAL TB 5MG 160 JAM,Jamieson,147078,26.99,64642094698,6,160 tabs,,2028-07-30,t,6,1,0,16.30,122,t
1906,MELATONIN FD PEPPERMINT TB 10MG 160,Jamieson,191799,30.99,64642101556,2,160 tabs,,2028-04-30,t,3,1,0,19.89,122,t
288,SLEEP-EZE CPLT 50MG 10,Sleep Eze,285312,6.99,75137017405,0,10 ct, ,,t,0,0,0,3.81,122,t
289,MELATONIN EASY DISOOLVE 1MG SUBLINGUAL TB WEB 90,Webbers,72862,9.99,625273036046,2,90 ct, ,2027-10-30,t,2,0,0,5.88,122,t
293,MELATONIN FAST DISSOLV MNT CHOC FLV TB 5MG 100 JAM,Jamieson,971473,17.99,64642062123,3,100 ct, ,2028-07-31,t,3,0,0,11.33,122,t
294,MELATONIN QUICK DISSOLVE 10MG TB 60,Jamieson,79998,18.99,64642077103,3,60 ct,,2027-08-30,t,3,0,0,11.33,122,t
295,MELATONIN GUMMIES 10MG 60 WEBBER,Webbers,136478,16.99,625273036879,0,60 ct,,,t,0,0,0,10.29,122,t
291,MELATONIN MAX TB 10MG 60+12 WEBBER,Webbers,"23824
",17.99,625273038279,13,60 ct, ,2028-12-31,t,18,5,0,10.29,122,t
290,MELATONIN QUICK DISSOLVE 3MG TB 150+30,Webbers,22225,17.99,625273038255,9,180 ct,,2028-09-30,t,9,0,0,10.29,122,t
