product_id,nameold,brand,item_number,priceold,barcode,quantity_in_stock,unit_size,description,category_id,expiry_date,,,,,,,,,,,,,itemNumber,name,Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,"Cepacol - Honey and lemon sore throat lozenges, Sensations",Cepacol,26686,6.99,3.64E+11,10,16 tab,,118,,,8939,Professional Orthopaedic OTC Elbow Support Wrap - XL,Professional Orthopaedic,2429,39.99,048503242961,0,1 brace,Size: XL,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,"Cepacol - Sensations Sore Throat Lozenges, Lemon",Cepacol,26634,6.99,3.64E+11,4,16 tab,,118,,,8940,Professional Orthopaedic OTC Elbow Support Wrap - L,Professional Orthopaedic,2429,39.99,048503242954,0,1 brace,Size: L,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,Cepacol - Childrens Fruity Strawberry,Cepacol,160314,12.49,3.64E+11,2,36 lozenges,,118,,,8941,Professional Orthopaedic OTC Elbow Support Wrap - S,Professional Orthopaedic,2429,39.99,048503242923,0,1 brace,Size: S,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,Cerave Hydrating cream-to-foam,cerave,154438,24.99,3.61E+12,2,562 ml,,111,,,8959,Professional Orthopaedic OTC Thumb Stabilizer - Large - Left,Professional Orthopaedic,2074,44.99,048503207373,0,1 brace,"Size: Large
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9213,CeraVe Renewing SA Lotion,CeraVe,147377,22.99,3.61E+12,0,237mL,,111,,,8960,Professional Orthopaedic OTC Thumb Stabilizer - Medium - Left,Professional Orthopaedic,2074,44.99,048503207311,0,1 brace,"Size: Medium
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,Cerave - Moisturizing Cream w/PUMP,cerave,133539,34.99,3.61E+12,0,562 ml,,111,,,8961,Professional Orthopaedic OTC Thumb Stabilizer - Small - Left,Professional Orthopaedic,2074,44.99,048503207304,0,1 brace,"Size: Small
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,Cerave Foaming facial cleanser,cerave,145838,24.99,3.61E+12,0,562 ml, ,111,,,8970,"Professional Orthopaedic OTC 6"" Wrist Splint - XSmall - Right",Professional Orthopaedic,2082,44.99,048503218218,0,1 brace,"Size: XSmall
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212,CeraVe Hydrating Cleanser,CeraVe,191223,18.99,3.61E+12,1,237ml,,111,,,8971,"Professional Orthopaedic OTC 6"" Wrist Splint - Small - RIght",Professional Orthopaedic,2082,44.99,048503218324,0,1 brace,"Size: Small
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,Cerave Acne Foaming Cleanser,Cerave,165820,23.99,3.61E+12,2,150 ml,,111,,,8972,"Professional Orthopaedic OTC 6"" Wrist Splint - Medium - Right",Professional Orthopaedic,2082,44.99,048503218331,0,1 brace,"Size: Medium 
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,Cerave - Moisturizing Cream,Cerave,19999,34.99,3.61E+12,0,539g,,111,,,8973,"Professional Orthopaedic OTC 6"" Wrist Splint - Large - Right",Professional Orthopaedic,2082,44.99,048503218355,0,1 brace,"Size: Large
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,Cerave Daytime Moisturinzing SPF30 lotion,Cerave,147376,25.99,3.61E+12,0,89mL,,111,,,8974,"Professional Orthopaedic OTC 6"" Wrist Splint - XSmall - Left",Professional Orthopaedic,2082,44.99,048503218317,0,1 brace,"Size: XSmall
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9489,CeraVe Ultra Light Moisturizing Lotion SPF 30,CeraVe,134089,23.99,3.61E+12,0,50mL,,123,,,8975,"Professional Orthopaedic OTC 6"" Wrist Splint - Left - Small",Professional Orthopaedic,2082,44.99,048503218225,0,1 brace,"Size: Small
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,Cerave - Foaming Facial Cleanser,Cerave,147362,22.99,3.61E+12,0,355mL,,123,,,8976,"Professional Orthopaedic OTC 6"" Wrist Splint - Medium - Left",Professional Orthopaedic,2082,44.99,048503218232,0,1 brace,"Size: Medium 
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,Cerave - Moisturizing Cream w/PUMP,Cerave,"168058
",25.99,3.61E+12,2,562mL,,123,,,8977,"Professional Orthopaedic OTC 6"" Wrist Splint - Large - Left",Professional Orthopaedic,2082,44.99,048503218256,0,1 brace,"Size: Large
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,Cerave Hydrating Cleanser,cerave,145837,25.99,3.61E+12,3,562 ml,,139,,,8978,Professional Orthopaedic OTC Resting Splint Glove - Small - Right,Professional Orthopaedic,2384,39.99,048503238421,0,1 brace,"Size: Small
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,Cerave Hydrating Cleanser,cerave,145837,25.99,3.61E+12,3,562 ml,,139,,,8979,Professional Orthopaedic OTC Resting Splint Glove - Large - Right,Professional Orthopaedic,2384,39.99,048503738457,0,1 brace,"Size: Large
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,Cetaphil Restoraderm Body Wash,cetaphil,915645,17.99,7.73E+11,1,255, ,111,,,8982,Professional Orthopaedic OTC Elbow SUpport w/ Compression Gel Insert - Large,Professional Orthopaedic,2439,34.99,048503243951,0,1 brace,Size: Large,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,Cetaphil,cetaphil,606368,14.99,7.73E+11,2,250, ,111,,,8984,Professional Orthopaedic - Wrist Support w/ Compression Gel Insert - Small - Right,Professional Orthopaedic,2438,29.99,048503243821,0,1 brace,"Side: Right
Size: Small",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Cetaphil,cetaphil,606376,21.99,7.73E+11,1,500,,111,,,8985,"Professional Orthopaedic OTC 8"" Wrist Brace",Professional Orthopaedic,2083,44.99,048503208332,0,1 brace,"Size: Medium 
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,Cetaphil Daily Advance hydrating lotion,Cetaphil,104453,21.99,7.73E+11,1,473mL,,111,,,8986,"Professional Orthopaedic OTC 8"" Wrist Brace - Right - Large",Professional Orthopaedic,2083,44.99,048503208356,0,1 brace,"Size: Large
Side: Right",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8987,"Professional Orthopaedic OTC 8"" Wrist Brace - Left - XSmall",Professional Orthopaedic,2083,44.99,048503208417,0,1 brace,"Size: XSmall
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8988,"Professional Orthopaedic OTC 8"" Wrist Brace - Left - Small",Professional Orthopaedic,2083,44.99,048503208424,0,1 Brace,"Size: Small
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8989,"Professional Orthopaedic OTC 8"" Wrist Brace - Left - Medium",Professional Orthopaedic,2083,44.99,048503208431,0,1 brace,"Size: Medium
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8990,"Professional Orthopaedic OTC 8"" Wrist Brace - Left - Large",Professional Orthopaedic,2083,44.99,048503208455,0,1 brace,"Size: Large
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8991,"Professional Orthopaedic OTC 6"" Thumb Spica - Left - Large",Professional Orthopaedic,2086,59.99,048503708658,0,1 brace,"Side: Left
Size: Large",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8993,"Professional Orthopaedic OTC 6"" Thumb Spica - Right - Small",Professional Orthopaedic,2086,59.99,048503208622,0,1 brace,"Side: Right
Size: Small",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8994,Professional Orthopaedic OTC Premium Support Arthritis Gloves - XSmall,Professional Orthopaedic,2088,59.99,048503708818,0,1 brace,Size: XSmall,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8995,Professional Orthopaedic OTC Premium Support Arthritis Gloves - Small,Professional Orthopaedic,2088,59.99,048503708825,0,1 brace,Size: Small,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8996,Professional Orthopaedic OTC Premium Support Arthritis Gloves - Medium,Professional Orthopaedic,2088,59.99,048503708832,0,1 brace,Size: Medium,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8997,Professional Orthopaedic OTC Premium Support Arthritis Gloves - Large,Professional Orthopaedic,2088,59.99,048503708856,0,1 Brace,Size: Large,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8998,Professional Orthopaedic OTC Premium Support Arthritis Gloves - XLarge,Professional Orthopaedic,2088,59.99,048503708863,0,1 Brace,Size: XLarge,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9068,Professional Orthopaedic OTC - Elastic Ankle Support - Small,Professional Orthopaedic,2417,26.99,048503241728,0,1 brace,Small,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9069,Professional Orthopaedic OTC - Elastic Ankle Support - Medium,Professional Orthopaedic,2417,26.99,048503241735,0,1 Brace,Medium,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9074,Professional Orthopaedic OTC Neoprene Knee Stabilizer with Stabilizer Pad,Professional Orthopaedic,0308RB,99.99,048503030834,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9086,Professional Orthopaedic OTC Knee Support W/Compression Gel Insert and Flexible Side Stays - LARGE,Professional Orthopaedic,2435,49.99,048503243555,0,1 Brace,Large,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9087,Professional Orthopaedic OTC Knee Support W/Compression Gel Insert and Flexible Side Stays - Medium,Professional Orthopaedic,2435,49.99,048503243531,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9088,Professional Orthopaedic OTC Knee Support W/Compression Gel Insert and Flexible Side Stays - Small,Professional Orthopaedic,2435,49.99,048503243524,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9131,Professional Orthopaedic OTC Orthotex Knee Stabilizer Wrap W/Spiral Stays - 2XL,Professional Orthopaedic,2542,84.99,048503254278,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9132,Professional Orthopaedic OTC Orthotex Knee Stabilizer Wrap W/Spiral Stays - XL,Professional Orthopaedic,2542,84.99,048503254261,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9133,Professional Orthopaedic OTC Orthotex Knee Stabilizer Wrap W/Spiral Stays - 3XL,Professional Orthopaedic,2542,84.99,048503254285,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9134,Professional Orthopaedic OTC Airmesh Knee Support W/Patella Uplift - 2XL,Professional Orthopaedic,2550,84.99,048503255077,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9135,Professional Orthopaedic OTC Airmesh Knee Support W/Patella Uplift - XL,Professional Orthopaedic,2550,84.99,048503255060,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9136,Professional Orthopaedic OTC Airmesh Knee Support W/Patella Uplift - Small,Professional Orthopaedic,2550,84.99,048503255022,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9138,Professional Orthopaedic OTC - Abdominal Hernia Belt - Medium,Professional Orthopaedic,2955,79.99,048503295530,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9139,Professional Orthopaedic OTC - Abdominal Hernia Belt - XLarge,Professional Orthopaedic,2955,79.99,048503295561,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9140,Professional Orthopaedic OTC - Abdominal Hernia Belt - XSmall,Professional Orthopaedic,2955,79.99,048503295516,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9141,Professional Orthopaedic OTC - Abdominal Hernia Belt - Small,Professional Orthopaedic,2955,79.99,048503295523,0,1 brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9142,Professional Orthopaedic OTC - Abdominal Hernia Belt - Large,Professional Orthopaedic,2955,79.99,048503295554,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9518,Chloraseptic Sore Throat Spray - Cool Mint,Chloraseptic,585992,13.99,6.78E+11,1,177 ml,,118,,,9143,Professional Orthopaedic OTC Multiple Use Elastic Binder For Women - Medium,Professional Orthopaedic,2688,49.99,048503268831,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,Claritin Kids Syrup Allergy Medicine ,Claritin,29284,13.99,056219961212,0,120 ml, ,117,,,9144,Professional Orthopaedic OTC Multiple Use Elastic Binder For Women - XLarge,Professional Orthopaedic,2688,49.99,048503268862,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8570,Clear-Care Plus - HydraGlyde,Clear Care,92806,21.99,056394300547,2,360 ct,,139,,,9145,Professional Orthopaedic OTC Three Panel Binder for Women - 2XL,Professional Orthopaedic,2689,49.99,048503268978,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8570,Clear-Care Plus - HydraGlyde,Clear Care,92806,21.99,056394300547,2,360 ct,,139,,,9146,Professional Orthopaedic OTC Three Panel Binder for Women - Large,Professional Orthopaedic,2689,49.99,048503268954,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,Cliniderm - Soothing Cream,Cliniderm,151362,21.99,3.70E+11,4,100mL,,139,,,9147,Professional Orthopaedic OTC Three Panel Binder for Women - Small,Professional Orthopaedic,2689,49.99,048503006556,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,Cliniderm Gentle Shampoo,Cliniderm,149719,21.99,3.70E+11,5,240,,139,,,9157,Professional Orthopaedic OTC Universal Unisex Three Panel Binder - Small,Professional Orthopaedic,2513,49.99,048503251321,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,Cliniderm - Soothing Cream,Cliniderm,151362,21.99,3.70E+11,4,100mL,,139,,,9158,Professional Orthopaedic OTC Lumbosacral Support with Abdominal Uplift,Professional Orthopaedic,2893,79.99,048503289331,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,Cliniderm Gentle Shampoo,Cliniderm,149719,21.99,3.70E+11,5,240,,139,,,9159,Professional Orthopaedic OTC Three Panel Binder for women - Medium,Professional Orthopaedic,2689,49.99,048503268930,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9378,Coke Zero,Coke,99,1.99,06731906,0,355mL,,138,,,9160,Professional Orthopaedic OTC Universal Unisex Three Panel Binder,Professional Orthopaedic,2513,49.99,048503251338,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9387,Coke Diet,Coke,99,1.99,06792800,0,355mL,,138,,,9162,Professional Orthopaedic OTC Comfort Fit Maternity Support - Medium,Professional Orthopaedic,2786,65.99,048503278632,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9397,Coke,Coke,99,1.99,06782900,0,355mL,,138,,,9163,Professional Orthopaedic OTC Comfort Fit Maternity SUpport - Large,Professional Orthopaedic,2786,65.99,048503278656,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363,Colace Docusate Sodium Stool Softener Solution Syrup 4 Mg/ml 250 ml,Colace,109297,12.99,6.65E+11,1,250 ml,Stool Softener,130,,,9164,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - Medium,Professional Orthopaedic,2456,85.99,048503245634,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8361,"Colace Glycerin Suppositories - Adult | Gentle Fast Acting Relief of Occasional Constipation, 12 Suppositories",Colace,96478,7.99,6.65E+11,0,12 ct,,130,,,9165,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - XLarge,Professional Orthopaedic,2456,85.99,048503245665,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8362,Colace Original Glycerin Suppositories For Infants And Children 12 suppositories,Colace,109168,4.99,6.65E+11,2,12 sup,,139,,,9166,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - 2XL,Professional Orthopaedic,2456,99.99,048503245672,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9562,Colac Glycerin Adult Suspository,Colace,105108,15.99,6.65E+11,6,48 Supositories,,139,,,9167,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - Small,Professional Orthopaedic,2456,85.99,048503245627,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8362,Colace Original Glycerin Suppositories For Infants And Children,Colace,109168,4.99,6.65E+11,2,12 sup,,139,,,9148,Professional Orthopaedic OTC Theratex Lumbosacral Support - Medium,Professional Orthopaedic,2882,79.99,048503288235,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9562,Colac Glycerin Adult Suspository,Colace,105108,15.99,6.65E+11,6,48 Supositories,,139,,,9149,Professional Orthopaedic OTC Theratex Lumbosacral Support - Small,Professional Orthopaedic,2882,79.99,048503288228,0,1 Brace,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8578,Colgate Extra Clean ToothBrush - soft,Colgate,548750,2.99,058000308763,0,1,,109,,,8992,"Professional Orthopaedic OTC 6"" Thumb Spica - Left - Medium",Profsesional Orthopaedic,2086,59.99,048503708634,0,1 Brace,"Size: Medium 
Side: Left",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8590,Colgate Total Whitening Toothpaste Gel,Colgate,134880,7.99,058000142176,0,170ml,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8592,Colgate Prevident 5000 plus - Booster Plus,Colgate,166389,16.99,038341105955,1,100ml,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8591,Colgate Prevident 5000 plus,Colgate,020779,17.99,038341287026,1,39ml,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,Colgate TWISTER - Soft,Colgate,624478,4.99,058000003323,0,1 toothbrush,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,Combogesic,Combogesic,157223,21.99,8.91E+11,1,30 tabs,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,Combogesic,Combogesic,157223,21.99,8.91E+11,1,30 tabs,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,Compound W - Wart removers - Maximum strength - One step invisible pads,Compound W,306936,14.99,075137442443,5,14 pads,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,Compound W - Wart removers - Maximum strength - NO DRIP tube,CompoundW,316398,14.99,075137008052,0,7g,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9464,CompountW Kids Pads Maximum Strength,CompountW,671636,15.99,075137008076,1,16 pads,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8584,Convatec Orabase - Oral protective paste,Convatec,56564,18.99,4.57E+11,0,7.5 g,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9552,ORABASE Protective Paste,Convatec,56564,18.9,7.68E+11,1,7.5g,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9552,ORABASE Protective Paste,Convatec,56564,18.9,7.68E+11,1,7.5g,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9460,Cortoderm Ointment 0.5%,Cortoderm,705566,4.99,063691011052,3,15g,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8597,Crest Pro-health Gum detoxify - Gentle Whitening,Crest,177723,9.99,030772062067,0,90 ml,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8598,Crest Pro-health Gum detoxify - DEEP CLEAN,Crest,156568,10.99,056100083191,0,110 ml,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,Crest Plus  TarTar Protection,Crest,151824,2.99,056100082194,4,100mL,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,Crest Pro-health Gum detoxify - Gentle WHITENING,Crest,156530,10.99,056100083177,9,110mL,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549,Cromolyn  Eye Drops ,Cromolyn ,164094,17.99,057606091833,0,10 ml, ,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8760,Curel - Itch Defense Shampoo,Curel,217034,16.99,062400154752,0,480mL,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8507,CUTEX NAIL POLISH REMOVER - ULTRA-POWERFUL,CUTEX,104040,3.99,3.10E+11,7,200ML, ,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8508,CUTEX NAIL POLISH REMOVER - Strength-Sheild ,CUTEX,104099,3.99,3.10E+11,1,200ML, ,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,Ddrops Liquid Vitamin D3 - Extrea Strength,Ddrops,168047,14,8.51E+11,0,180ct,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555,Ddrops,DDROPS,821587,12.99,8.51E+11,15,180 drops,,139,2027-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555,Ddrops,DDROPS,821587,12.99,8.51E+11,15,180 drops,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8456,D-Drops Baby 400 IU,D-Drops,821660,18.99,8.51E+11,1,2.5 ml,Vitamin D drops for Babies,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,Deep Relief Maximum Strength Heat Rub ,Deep Relief,727909,11.99,057521000293,1,100g, ,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8286,"Deep Relief Regular Strength Warming Heat Pain Relief Patch, Soothe Aching Muscles ",Deep Relief,480368,12.99,057521009609,1,6 patches, ,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,"Deepfreeze Deep Relief Ice Gel, Muscle and Joint Pain Relief, Reduces Inflammation - Ice Pain Relief Gel",Deepfreeze,633750,12.99,057521004512,0,255g, ,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,"Deepfreeze Deep Relief Ice Gel, Muscle and Joint Pain Relief, Reduces Inflammation - Ice Pain Relief Gel",Deepfreeze,1347,19.99,057521004543,2,500g, ,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9370,Dentyne Ice Arctic Bubble,Dentyne,14,1.99,057700012178,0,1 pack,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9380,Dentyne Ice PepperMint,Dentyne,16,1.99,057700329375,0,1 Pack,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9361,Dentyne Ice Spearmin,Dentype,12,1.99,057700329436,0,1 pACK,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9310,Dependend Fresh Protection with tabs Large,Dependend,54392,39.99,036000193176,0,16 pads,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8533,Dermal Therapy Heel Care Cream,Dermal Therapy,28906,13.99,068777051649,1,90 g, ,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,Dermtek Pharma Inc Dilusol,Dermtek Pharma Inc,139907,16.99,2.57E+11,0,45mL,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,"Dex-4 Glucose Tablets, Rasberry",Dex-4,505560,4.99,057565949442,1,10ct, ,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,Dex-4 Glucose tablets Assorted Fruits,Dex-4,100376,16.99,057565961154,0,50ct, ,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,"Dex-4 Glucose Tablets, Orange",Dex-4,505735,4.99,057565949435,1,10ct, ,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,DEX4 Chocolate Marshmallow,Dex-4,0026,16.99,057565974840,0,50 tabs,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,"Dex-4 Glucose Tablets, Grape",Dex-4,505750,4.99,057565949466,2,10ct, ,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8633,Dormer Daily Protective Skin Moisturizer,Dormer,539528,22.99,057368100293,1,60ml,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265,Kolik Drops,Dr Chase Pediatric,180748,14.99,059097002190,1,60mL,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581,Dr. Scholls Bunion Cushions,Dr.Scholls,0,6.99,8.89E+11,6,5 cushions888853001623,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581,Dr. Scholls Bunion Cushions,Dr.Scholls,0,6.99,8.89E+11,6,5 cushions,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,Dr. Scholl's Liquid Corn Removers,Dr.Scholl's,163027,7.99,8.89E+11,0,6 cushions,Liquid Corn Removers - Seal and Heal bandage with cushion,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
